Row.names;Etmopterus_spinax;Acanthurus_monroviae;Aetomylaeus_bovinus;Aidablennius_sphynx;Anthias_anthias;Aphia_minuta;Apogon_imberbis;Argentina_sphyraena;Arnoglossus_laterna;Atherina_boyeri;Balistes_capriscus;Bathytoshia_lata;Belone_belone;Benthosema_glaciale;Blennius_ocellaris;Boops_boops;Bothus_podas;Buenia_affinis;Callionymus_maculatus;Cepola_macrophthalma;Ceratoscopelus_maderensis;Chauliodus_sloani;Chelon_auratus;Chelon_labrosus;Chelon_ramada;Chlorophthalmus_agassizi;Chromis_chromis;Citharus_linguatula;Conger_conger;Corcyrogobius_liechtensteini;Coris_julis;Coryphaena_hippurus;Crystallogobius_linearis;Ctenolabrus_rupestris;Dactylopterus_volitans;Dasyatis_pastinaca;Dasyatis_tortonesei;Deltentosteus_collonianus;Dicentrarchus_labrax;Diplodus_annularis;Diplodus_cervinus;Diplodus_puntazzo;Diplodus_sargus;Diplodus_vulgaris;Echiichthys_vipera;Encrasicholina_punctifer;Engraulis_encrasicolus;Epinephelus_marginatus;Euthynnus_alletteratus;Gaidropsarus_mediterraneus;Gaidropsarus_vulgaris;Galeus_melastomus;Gammogobius_steinitzi;Gobius_ater;Gobius_bucchichi;Gobius_cobitis;Gobius_cruentatus;Gobius_geniporus;Gobius_niger;Gobius_paganellus;Gobius_xanthocephalus;Gymnammodytes_semisquamatus;Helicolenus_dactylopterus;Hippocampus_hippocampus;Labrus_mixtus;Lampanyctus_crocodilus;Lebetus_guilleti;Lepadogaster_candolii;Lepadogaster_lepadogaster;Lesueurigobius_friesii;Lesueurigobius_suerii;Lipophrys_trigloides;Lithognathus_mormyrus;Lophius_budegassa;Lophius_piscatorius;Macroramphosus_scolopax;Maurolicus_muelleri;Merluccius_merluccius;Micromesistius_poutassou;Millerigobius_macrocephalus;Mobula_mobular;Mola_mola;Mugil_cephalus;Mullus_barbatus;Mullus_surmuletus;Muraena_helena;Mustelus_mustelus;Myctophum_punctatum;Myliobatis_aquila;Nerophis_maculatus;Notoscopelus_elongatus;Oblada_melanura;Odondebuenia_balearica;Oedalechilus_labeo;Pagellus_acarne;Pagellus_bogaraveo;Pagellus_erythrinus;Parablennius_gattorugine;Parablennius_incognitus;Parablennius_pilicornis;Parablennius_rouxi;Pegusa_nasuta;Pomadasys_incisus;Pomatomus_saltatrix;Pomatoschistus_microps;Pomatoschistus_minutus;Prionace_glauca;Pseudaphya_ferreri;Pteroplatytrygon_violacea;Raja_brachyura;Raja_undulata;Rostroraja_alba;Salaria_pavo;Sarda_sarda;Sardina_pilchardus;Sardinella_aurita;Sarpa_salpa;Schedophilus_medusophagus;Sciaena_umbra;Scomber_scombrus;Scorpaena_notata;Scorpaena_porcus;Scorpaena_scrofa;Scyliorhinus_canicula;Scyliorhinus_stellaris;Seriola_dumerili;Serranus_cabrilla;Serranus_hepatus;Serranus_scriba;Solea_senegalensis;Solea_solea;Sparus_aurata;Speleogobius_trigloides;Sphyraena_sphyraena;Sphyraena_viridensis;Spondyliosoma_cantharus;Sprattus_sprattus;Squatina_squatina;Symphodus_bailloni;Symphodus_ocellatus;Symphodus_tinca;Synchiropus_phaeton;Syngnathus_acus;Synodus_saurus;Thalassoma_pavo;Torpedo_marmorata;Trachinotus_ovatus;Trachinus_draco;Trachurus_picturatus;Trichiurus_lepturus;Tripterygion_delaisi;Tripterygion_melanurum;Tripterygion_tripteronotum;Uranoscopus_scaber;Xiphias_gladius;Xyrichtys_novacula;Zebrus_zebrus;Zeus_faber;Zosterisessor_ophiocephalus;Row.names.y;R;FD;LFI;Crypto;DP_B_ratio;CTI;Exo;RedList;Chondri;Trophic;Commercial;High_commerc;PD;Vulner;TopPred;Sharks;fhill;fdis;fric;feve;fnnd;IUCN_noweigths;Not_commerc;fide_PC1;fide_PC2;RedListp;Chondrip;Sharkp;Date;Country;Region;Site;Confinement;protection;protection_reglementation;least_dist_reserve;Time_start;Temporisation;duration;Volume_filtered;latitude_start_DD;longitude_start_DD;latitude_turn_DD;longitude_turn_DD;latitude_end_DD;longitude_end_DD;latitude_start_raw;longitude_start_raw;latitude_turn_raw;longitude_turn_raw;latitude_end_raw;longitude_end_raw;filter;mean_depth_transect;transect;method;depth;projet;Comments;Teleo;Mammifere;pkey;habitat_div;habitat_principal;declin_min;declin_mean;declin_max;cohesion_min;cohesion_mean;cohesion_max;min_bathy;mean_bathy;max_bathy;min_ag;mean_ag;max_ag;min_am;mean_am;max_am;min_aq;mean_aq;max_aq;min_co;mean_co;max_co;min_er;mean_er;max_er;min_in;mean_in;max_in;min_mo_ais;mean_mo_ais;max_mo_ais;min_mo_pp;mean_mo_pp;max_mo_pp;min_pe;mean_pe;max_pe;min_po;mean_po;max_po;min_re;mean_re;max_re;min_to;mean_to;max_to;min_tm;mean_tm;max_tm;dist_land;dist_ports;chloroDay;chloroWeek;chloroMonth;chloroYear;tempDay;tempWeek;tempMonth;tempYear;logport;logland
SPY200488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;SPY200488;30;11;20;7;0,823529412;19,13940864;0;1;0;3,316666667;12;7;14,23998572;46,34333333;0;0;5,415111521;0,437656498;0,071839481;0,617498;0,172435242;1;18;-0,03639729;0,063395063;1;0;0;20/05/2020;France;PACA;embiez;Y;outside;;;13:23;;00:30;30;43,082224;5,766902;43,078299;5,756816;43,079137;5,765199;43.082224;5.766902;43,078299;5,756816;43.079137;5.765199;0,2;12;coastal;surface transect;1;eRef;;;;SPY200488_embiez;5;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;91,2699193;100;-40,4197464;-17,24380677;0;0,099102974;0,465075714;0,870191872;0;0,105474386;0,414130121;0;0;0;0;0,004243436;0,067202382;0;0,007727388;0,111899212;0;0;0;0;0;0;0;0,038254275;0,452904284;0;0,338204824;0,723659813;0;0,218623416;0,500877142;0;0,006046962;0,081695214;0;0,013580495;0,128878698;0,010401379;0,056959514;0,143456191;339,1038516;747,836069;0,211323842;0,19978857;0,210960716;0,1402535;18,23662186;17,40682411;16,22661781;17,854264;2,873806408;2,530332723
SPY200489;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;SPY200489;37;11;26;8;0,727272727;18,19178598;0;0;0;3,391891892;15;9;15,40853631;45,64533333;0;0;6,244764643;0,423952712;0,080639906;0,651622;0,192648986;0;22;-0,030121103;0,058909628;0;0;0;27/05/2020;France;PACA;carry;Y;outside;;10;09:05;;00:30;30;43,357127;5,289025;;;43,346944;5,273608;43.357127;5.289025;;;43.346944;5.273608;0,2;5;coastal;surface transect;1;eRef;;;;SPY200489_carry;8;Biocenose de l herbier a Posidonia oceanica;0;28,85353795;100;0;71,79857901;100;-35,43061066;11,27253981;115,0679855;0;0;0;0,255808383;0,646030574;1;0;0;0;0;0,007587879;0,090583555;0;0,093447809;1;0;0;0;0;0,004950679;0,237138495;0;0;0;0;0,146440466;0,730710804;0,137222171;0,586329298;1;0;0;0;0;0,062231769;0,501598001;0,00000182;0,002066053;0,01026655;42,98419431;683,1812831;0,117621787;0,255358368;0,284492582;0,55059;17,46501732;17,94496536;16,99378777;17,449556;2,83453596;1,633308791
SPY200493;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;SPY200493;33;10;26;5;0,789473684;18,976878;0;1;0;3,493939394;15;9;15,95678465;48,32083333;0;0;6,198874109;0,426668427;0,092727546;0,72084;0,237990757;1;18;-0,044418992;0,057623512;1;0;0;20/05/2020;France;PACA;embiez;Y;outside;;;14:14;;00:30;30;43,082188;5,766803;43,078541;5,756904;43,07854;5,764676;43.082188;5.766803;43,078541;5,756904;43.07854;5.764676;0,2;13;coastal;surface transect;1;eRef;;;;SPY200493_embiez;5;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;90,99378469;100;-41,33602905;-17,31738788;0;0,086852416;0,463799976;0,870191872;0;0,105722011;0,411889642;0;0;0;0;0,004299919;0,067202382;0;0,007717097;0,111899212;0;0;0;0;0;0;0;0,037817437;0,442337275;0;0,340898438;0,723659813;0;0,217695045;0,500877142;0;0,006126483;0,081695214;0;0,013670199;0,128878698;0,010401379;0,056983886;0,143026233;354,6023882;1913,827725;0,211323842;0,19978857;0,211032122;0,1402535;18,23632622;17,40766144;16,22673607;17,854264;3,281902842;2,549741656
SPY200494;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;SPY200494;33;11;24;5;0,888888889;19,02766367;0;0;0;3,490909091;17;9;15,45268215;47,49153846;0;0;6,362637305;0,439930268;0,111994764;0,719858;0,256593975;0;16;-0,039716525;0,056117863;0;0;0;27/05/2020;France;PACA;carry;Y;outside;;10;09:05;;00:30;30;43,357127;5,289025;;;43,346944;5,273608;43.357127;5.289025;;;43.346944;5.273608;0,2;5;coastal;surface transect;1;eRef;;;;SPY200494_carry;8;Biocenose de l herbier a Posidonia oceanica;0;28,85353795;100;0;71,79857901;100;-35,43061066;11,27253981;115,0679855;0;0;0;0,255808383;0,646030574;1;0;0;0;0;0,007587879;0,090583555;0;0,093447809;1;0;0;0;0;0,004950679;0,237138495;0;0;0;0;0,146440466;0,730710804;0,137222171;0,586329298;1;0;0;0;0;0,062231769;0,501598001;0,00000182;0,002066053;0,01026655;42,98419431;1913,827725;0,117621787;0,255358368;0,284492582;0,55059;17,46501732;17,94496536;16,99378777;17,449556;3,281902842;1,633308791
SPY200788;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;0;SPY200788;50;13;31;15;0,545454545;18,88657789;1;1,5;0;3,434;15;9;20,48527041;45,030625;0;0;6,0764839;0,40971812;0,120614807;0,553868;0,148120099;2;35;0,000168275;0,050975031;1;0;0;20/05/2020;France;PACA;cap_roux;Y;outside;;5;;;00:30;30;43,4279917;6,88993167;;;43,4274067;6,88050167;43 25.6795;6 53.3959;;;43 25.6444;6 52.8301;0,2;;coastal;surface transect;1;eRef;;;;SPY200788_cap_roux;6;Biocenose de l herbier a Posidonia oceanica;0;0,269541779;28,57142857;0;85,80857647;100;-32,35968399;2,499260264;57,8543129;0,068393134;0,268011446;0,530294061;0,118513085;0,451022149;1;0;0;0;0;0,154218524;0,371467412;0;0;0;0;0;0;0;0,000000103;0,000114155;0;0,313250308;0,901257753;0;0,316199489;0,736571133;0,554727376;0,836488323;1;0;0,16748653;0,460465312;0,298921138;0,612538304;1;0,001511674;0,112267488;0,40855971;57,9233371;683,1982519;0,565292001;0,365550309;0,255133182;0,083152;19,14208412;18,19367027;16,64508438;18,418865;2,834546746;1,762853575
SPY200794;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;SPY200794;38;12;29;7;0,625;18,46536763;0;0,5;0;3,386842105;12;7;17,09806273;50,2;0;0;6,447229347;0,425510463;0,111542481;0,639303;0,18969207;1;26;-0,013514462;0,060148534;1;0;0;20/05/2020;France;PACA;cap_roux;Y;outside;;5;;;00:30;30;43,4279917;6,88993167;;;43,4274067;6,88050167;43 25.6795;6 53.3959;;;43 25.6444;6 52.8301;0,2;;coastal;surface transect;1;eRef;;;;SPY200794_cap_roux;6;Biocenose de l herbier a Posidonia oceanica;0;0,269541779;28,57142857;0;85,80857647;100;-32,35968399;2,499260264;57,8543129;0,068393134;0,268011446;0,530294061;0,118513085;0,451022149;1;0;0;0;0;0,154218524;0,371467412;0;0;0;0;0;0;0;0,000000103;0,000114155;0;0,313250308;0,901257753;0;0,316199489;0,736571133;0,554727376;0,836488323;1;0;0,16748653;0,460465312;0,298921138;0,612538304;1;0,001511674;0,112267488;0,40855971;57,9233371;2713,870156;0,565292001;0,365550309;0,255133182;0,083152;19,14208412;18,19367027;16,64508438;18,418865;3,433589065;1,762853575
SPY200799;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1;0;0;SPY200799;47;12;33;10;0,6;18,72185378;0;1,5;0;3,444680851;16;8;21,11093019;43,98666667;0;0;6,109312339;0,419022566;0,120962442;0,63353;0,161954635;2;31;-0,011886469;0,051357167;1;0;0;20/05/2020;France;PACA;cap_roux;Y;outside;;5;;;00:30;30;43,427405;6,88050167;;;43,4279917;6,88993167;43 25.6443;6 52.8301;;;43 25.6795;6 53.3959;0,2;;coastal;surface transect;1;eRef;;;;SPY200799_cap_roux;6;Biocenose de l herbier a Posidonia oceanica;0;0,269541779;28,57142857;0;85,80857647;100;-32,35968399;2,499260264;57,8543129;0,068393134;0,268011446;0,530294061;0,118513085;0,451022149;1;0;0;0;0;0,154218524;0,371467412;0;0;0;0;0;0;0;0,000000103;0,000114155;0;0,313250308;0,901257753;0;0,316199489;0,736571133;0,554727376;0,836488323;1;0;0,16748653;0,460465312;0,298921138;0,612538304;1;0,001511674;0,112267488;0,40855971;57,95589325;1445,755618;0,565292001;0,365550309;0,255133182;0,083152;19,1420784;18,19367218;16,64508247;18,418865;3,160094889;1,763097604
SPY200800;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;SPY200800;53;12;37;12;0,636363636;18,88599419;1;1,5;1;3,471698113;16;6;21,00077897;50,23666667;1;0;7,517230606;0,428784403;0,169446525;0,595591;0,169021766;2;37;-0,0087667;0,045603689;1;1;0;20/05/2020;France;PACA;cap_roux;Y;outside;;10;;;00:30;30;43,4177217;6,82883667;;;43,4147917;6,81495333;43 25.0633;6 49.7302;;;43 24.8875;6 48.8972;0,2;;coastal;surface transect;1;eRef;;;;SPY200800_cap_roux;7;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;85,36742333;100;-39,12968063;-1,615110024;47,26109314;0;0,043747087;0,196342945;0;0,416736859;1;0;0;0;0;0,021327204;0,132959142;0;0,030083473;0,501598001;0;0;0;0;0;0;0;0,000281888;0,124113083;0,046516906;0,363461004;0,739387751;0,473535836;0,804458818;1;0;0,016367994;0,123107493;0,239434198;0,657781043;1;0,0000727;0,004176673;0,019554595;79,75496712;1431,1865;0,565292001;0,270111442;0,271054149;0,076060667;19,00715828;18,29541016;16,9366436;18,42109867;3,155696231;1,90175774
SPY200803;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;SPY200803;42;9;28;10;0,482758621;18,63159893;0;0,5;0;3,428571429;14;7;19,66566111;41,56142857;0;0;6,250303074;0,406053029;0,114938327;0,666478;0,196243583;1;28;-0,000544266;0,050938696;1;0;0;20/05/2020;France;PACA;cap_roux;Y;outside;;5;;;00:30;30;43,427405;6,88050167;;;43,4279917;6,88993167;43 25.6443;6 52.8301;;;43 25.6795;6 53.3959;0,2;;coastal;surface transect;1;eRef;;;;SPY200803_cap_roux;6;Biocenose de l herbier a Posidonia oceanica;0;0,269541779;28,57142857;0;85,80857647;100;-32,35968399;2,499260264;57,8543129;0,068393134;0,268011446;0,530294061;0,118513085;0,451022149;1;0;0;0;0;0,154218524;0,371467412;0;0;0;0;0;0;0;0,000000103;0,000114155;0;0,313250308;0,901257753;0;0,316199489;0,736571133;0,554727376;0,836488323;1;0;0,16748653;0,460465312;0,298921138;0,612538304;1;0,001511674;0,112267488;0,40855971;57,95589325;1445,785197;0,565292001;0,365550309;0,255133182;0,083152;19,1420784;18,19367218;16,64508247;18,418865;3,160103774;1,763097604
SPY200804;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;SPY200804;48;12;32;11;0,580645161;18,6090424;0;0,5;1;3,389583333;16;8;19,55557888;46,364375;0;0;7,440624731;0,425612903;0,145508719;0,625806;0,185810801;1;32;-0,009593546;0,052715698;1;1;0;20/05/2020;France;PACA;cap_roux;Y;reserve;Cantonnement de peche de Saint-Raphael (Cap-Roux);0;;;00:30;30;43,4539367;6,92290667;;;43,4608233;6,92346217;43 27.2362;6 55.3744;;;43 27.6494;6 55.40773;0,2;;coastal;surface transect;1;eRef;;;;SPY200804_cap_roux;8;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;83,40852014;100;-49,92362595;-0,431125146;91,82711029;0;0,010233453;0,092229754;0;0,023042915;0,19626677;0;0;0;0;0,012271095;0,097771712;0;0;0;0;0;0;0;0,000186912;0,013736683;0;0,211302886;0,604616284;0;0,025269224;0,709039688;0;0,184696155;0,486721307;0;0,001732457;0,042541116;0,075311206;0,592918507;1;0,000628609;0,085327282;0,257650673;105,7622391;2703,179776;0,507398844;0,254271448;0,216045141;0,082529;19,06091499;18,44966888;16,77907181;18,431097;3,43187493;2,024330637
SPY200806;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;SPY200806;49;12;34;10;0,666666667;18,46110012;0;1;1;3,446938776;19;8;19,97424859;43,28352941;0;0;6,885134421;0,42839096;0,138938579;0,64123;0,179436503;2;30;-0,02256109;0,049536676;1;1;0;20/05/2020;France;PACA;cap_roux;Y;reserve;Cantonnement de peche de Saint-Raphael (Cap-Roux);0;;;00:30;30;43,4608233;6,92346167;;;43,4539367;6,92290667;43 27.6494;6 55.4077;;;43 27.2362;6 55.3744;0,2;;coastal;surface transect;1;eRef;;;;SPY200806_cap_roux;8;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;83,40852014;100;-49,92362595;-0,431125146;91,82711029;0;0,010233453;0,092229754;0;0,023042915;0,19626677;0;0;0;0;0,012271095;0,097771712;0;0;0;0;0;0;0;0,000186912;0,013736683;0;0,211302886;0,604616284;0;0,025269224;0,709039688;0;0,184696155;0,486721307;0;0,001732457;0,042541116;0,075311206;0,592918507;1;0,000628609;0,085327282;0,257650673;105,7435547;2703,126914;0,507398844;0,254271448;0,216045141;0,082529;19,06091499;18,44966698;16,7790699;18,431097;3,431866437;2,024253906
SPY200807;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;SPY200807;52;13;34;12;0,766666667;18,81670482;2;0,5;1;3,394230769;18;8;21,79608767;46,50941176;0;0;7,602125239;0,421956427;0,173988539;0,642227;0,194878389;1;34;-0,026259443;0,047486581;1;1;0;20/05/2020;France;PACA;cap_roux;Y;reserve;Cantonnement de peche de Saint-Raphael (Cap-Roux);0;;;00:30;30;43,4608233;6,92346167;;;43,4539367;6,92290667;43 27.6494;6 55.4077;;;43 27.2362;6 55.3744;0,2;;coastal;surface transect;1;eRef;;;;SPY200807_cap_roux;8;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;83,40852014;100;-49,92362595;-0,431125146;91,82711029;0;0,010233453;0,092229754;0;0,023042915;0,19626677;0;0;0;0;0,012271095;0,097771712;0;0;0;0;0;0;0;0,000186912;0,013736683;0;0,211302886;0,604616284;0;0,025269224;0,709039688;0;0,184696155;0,486721307;0;0,001732457;0,042541116;0,075311206;0,592918507;1;0,000628609;0,085327282;0,257650673;105,7435547;2703,126914;0,507398844;0,254271448;0,216045141;0,082529;19,06091499;18,44966698;16,7790699;18,431097;3,431866437;2,024253906
SPY201202;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;SPY201202;51;13;34;14;0,485714286;18,7368133;1;2;1;3,468627451;17;8;20,5220257;45,115625;1;0;6,895806594;0,421252585;0,159268606;0,579755;0,169782692;3;34;0,001763191;0,048193847;1;1;0;21/05/2020;France;PACA;cap_roux;Y;outside;;10;;;00:30;30;43,4147929;6,81495333;;;43,4177217;6,82883667;43 24.887574;6 48.8972;;;43 25.0633;6 49.7302;0,2;;coastal;surface transect;1;eRef;;;;SPY201202_cap_roux;7;Biocenose de l herbier a Posidonia oceanica;0;0;0;0;85,36742333;100;-39,12968063;-1,615110024;47,26109314;0;0,043747087;0,196342945;0;0,416736859;1;0;0;0;0;0,021327204;0,132959142;0;0,030083473;0,501598001;0;0;0;0;0;0;0;0,000281888;0,124113083;0,046516906;0,363461004;0,739387751;0,473535836;0,804458818;1;0;0,016367994;0,123107493;0,239434198;0,657781043;1;0,0000727;0,004176673;0,019554595;79,69104521;2708,247811;0,397011876;0,270111531;0,271054149;0,076060667;18,77776337;18,44192505;17,0536499;18,42109867;3,432688401;1,901409523
